"","1","2","3","4","5"
"1",0,0.138847960093769,0.203545281113657,0.0751394276006052,0.0496285710041167
"2",0.138847960093769,0,0.277145689682846,0.317153507260445,0.438538961603992
"3",0.203545281113657,0.277145689682846,0,0.101294519552218,0.119821959946974
"4",0.0751394276006052,0.317153507260445,0.101294519552218,0,0.323897967392622
"5",0.0496285710041167,0.438538961603992,0.119821959946974,0.323897967392622,0
